Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2019,7,1024477,575347,5054374,17,0.231906812,0.21678672,0.24574736,0.035301789,17.87130078
2019,7,1024488,378883,4918875,40,0.025253411,0.019884228,0.562688217,0.011293302,27.75659961
2019,8,1024491,396273,4927103,34,0.003882822,0.227019489,0.079035749,0.01722908,9.60255957
2019,8,1024492,377563,4908283,38,0.427330076,0.229576659,0.230371652,0,25.7905
2019,10,1024594,522205,5058969,39,0.077242884,0.648574899,0.280114521,0.257992653,10.0365
2019,9,1024813,469380,4952894,83,0.005375901,0.063884796,5.057603732,0.43315024,10.75540039
2019,5,1025078,629616,5052883,13,1.77E-05,0.365864341,5.783287763,0.052605843,20.01159961
2019,11,1025285,528161,5050693,50,7.20E-06,0.176942619,0.72654345,0.323314804,9.937660156
2019,11,1025286,528307,5047006,50,0.121037169,0.090159178,0.997145479,0.019166111,13.439
2019,11,1025287,527911,5046875,50,0.000874895,0.171322659,1.198974009,0.128745563,13.0635
2019,6,1025315,268698,4931267,13,0.003268376,0.109203696,0.128413957,0.040570269,19.0975
2019,6,1025316,276006,4933200,14,0.008509016,0.546379484,0.364236884,0.004385061,21.195
2019,12,1025476,529365,5044647,43,0.0045834,0.312946456,0.136930529,0.093695751,19.09569922
2019,10,1025540,566562,5046846,12,0.028255205,0.091245994,0.056054224,0.033273967,24.29080078
2019,8,1025547,461577,4950371,150,0.001885355,0.102433043,3.039113364,0.019591213,28.11469922
2020,1,1025722,721719,5120059,96,0.002343797,0.25296771,0.07003029,0.02974167,24.92
2019,11,1025783,399920,4935359,24,0.014845962,0.310352373,0.020305102,0.075612571,26.72369922
2020,1,1025861,627796,5053512,13,0.076550722,0.028705415,3.960453612,0.091877167,14.468
2019,5,1025996,447364,4946875,197,0.005205053,0.548409411,7.498808606,1.149183147,0
2020,4,1026473,528669,5051322,50,0.015884084,0.667948727,1.320065265,0.427358626,7.452029785
2020,4,1026523,438594,4957691,101,1.034868619,0.09628287,3.309865086,0.096709304,24.33380078
2019,5,1026624,448432,4952313,215,0.119534112,0.391518988,6.311756175,0.024999556,9.213870117
2019,5,1026625,447971,4956148,164,0.127906379,0.535553568,5.421840797,0.147393071,11.57559961
2019,5,1026626,448676,4955622,190,0.064840393,0.630985571,6.281996367,0.025624158,17.58730078
2019,5,1026628,447535,4955647,190,0.000707132,0.053421895,5.261857723,0.100328553,15.0197002
2019,5,1026630,450031,4957924,140,0.107324821,0.135731097,6.650288184,0.277624902,11.5975
2019,7,1026670,434032,4954687,87,1.188176298,0.367602964,4.465527536,0,12.48390039
2020,4,1026677,729646,5121515,57,0.002774034,0.072414369,0.245476537,0.092001327,12.15240039
2020,4,1026796,395411,5027320,7,0.07627573,0.132336501,0.732321904,0,15.4577998
2019,5,1026822,457774,4975142,22,0.004609558,0.039878927,1.277027427,0.013849255,21.62230078
2020,5,1027105,344610,4984484,28,0.005824303,0.06104671,0.11222311,0.092545646,20.9555
2020,5,1027198,454814,4955764,199,0.003073728,0.010370202,10.26887818,0.096755912,21.35219922
2020,5,1027205,477770,4954750,31,0.003837018,0.285397648,2.033881452,0.114922293,27.14719922
2020,5,1027221,414373,4942834,19,0.010524965,0.006271375,8.42375292,0.007517286,27.29909961
2020,5,1027223,527038,5063413,27,0.304630961,0.010784181,0.32181509,0.18352138,14.9212002
2020,5,1027224,410055,4939918,21,0.014793224,0.054169596,3.437961956,0,19.07669922
2020,5,1027228,340088,4978540,27,0.010805626,0.166100993,0.062261584,0.040029951,22.44369922
2020,5,1027237,327937,4970274,16,0.214589134,0.149035913,0.222166677,0,20.94969922
2020,5,1027275,277616,4948555,13,0.013197768,0.03323484,0.560354223,0.012264874,18.294
2020,5,1027282,429150,4949366,39,0.246294549,0.152417364,2.751876987,0,15.91340039
2020,5,1027284,451017,4965249,68,0.024041497,0.123186546,3.82174063,0.109686437,14.5625
2020,5,1027287,408647,5076831,16,0.063296941,0.074431516,0.182889219,0.113609462,8.26369043
2020,5,1027296,517320,5037484,22,0.000652963,0.103835146,0.323470241,0.061952902,21.63269922
2020,5,1027309,519331,5054870,48,0.0047433,0.041474634,0.286671679,0.013786366,17.4015
2020,5,1027314,449210,4932256,90,0.119570157,0.287153961,2.878496035,0.128137405,18.4355
2020,5,1027333,448626,4930275,47,0.002779094,0.097008296,4.873776293,0.074929444,15.0092998
2020,5,1027335,454000,4971687,35,0.000566888,0.193431872,0.27973096,0.012899491,16.88619922
2020,5,1027393,348675,4980477,27,0.003028042,0.056169602,0.010838989,0.052204795,26.55040039
2020,5,1027423,477770,4954750,31,0.003837018,0.285397648,2.033881452,0.114922293,27.14719922
2020,5,1027431,396474,5028078,7,0.02051198,0.109898572,0.267150667,0.236040762,11.3997998
2020,5,1027438,412354,5073451,17,0.019758366,0.209459299,0.345835621,0,16.912
2020,5,1027445,416032,4940093,23,0.005703804,0.024457327,7.505285782,0.035280635,15.3777998
2020,5,1027446,415525,4937528,23,0.000861956,0.133060743,5.561309323,0.094366838,14.91740039
2020,5,1027497,426833,5050078,9,0.071388069,0.202147283,0.081701721,0,17.58680078
2020,5,1027503,617131,5081464,5,0.002373107,0.196191553,0.2366845,0.132526504,20.10190039
2020,5,1027526,411369,5077834,16,0.00700011,0.082468571,0.070711936,0.09228745,14.686
2020,5,1027527,409000,5073976,16,0.007473159,0.084280737,0.112200859,0.137880671,16.09290039
2020,5,1027528,672421,5108546,9,0.009394388,0.091129871,2.180714396,0.012246559,21.88709961
2020,6,1027532,416665,5054599,9,0.020147762,0.08178445,0.490231063,0.045430235,6.698120117
2020,5,1027534,659956,5114933,4,0.000203193,0.223780599,0.101371297,0.107162207,29.6035
2020,5,1027559,472333,4998941,14,0.023289077,0.10197065,0.072641793,0.097095025,8.037600098
2020,5,1027566,481758,5065507,15,0.011847131,0.036888083,0.013096088,0.343315511,13.5082998
2020,6,1027598,392459,5060587,5,0.004830876,0.1858429,0.151813038,0.127466165,12.12440039
2020,6,1027599,311234,4849900,11,0.040034669,0.071610484,1.233969845,0.087259916,28.94590039
2020,6,1027607,428148,5059260,11,0.030451554,0.111553303,0.025829989,0.046620456,14.7895
2020,5,1027613,358696,4921852,19,0.009400823,0.305848449,0.349451774,0.000706852,12.73040039
2020,6,1027630,526544,5048616,51,0.002290876,0.196618221,1.772341766,0.258747572,11.497
2020,6,1027638,618120,5011408,4,0.021149289,0.32550678,11.83497044,0,32.37059961
2020,6,1027640,412133,5079847,16,0.080805431,0.163768108,0.333699652,0,19.32759961
2020,6,1027673,457316,5055587,7,0.143629849,0.025235413,0.169789923,0,15.2337002
2020,6,1027677,520810,5046040,47,0.00027248,0.030412021,0.062212979,0.008233811,28.17190039
2020,6,1027681,437951,4930547,27,0.129437289,0.240973154,8.90148727,0.067760498,14.8955
2020,6,1027686,618351,5027074,7,0.443482894,0.06192618,0.964908726,0.037457836,9.716509766
2020,6,1027687,654422,5021356,3,0.014405921,0.141525007,1.715961907,0.119908898,25.36759961
2020,6,1027698,619207,5028289,7,0.009272679,0.032969745,0.374243131,0.002986403,16.2802998
2020,6,1027706,376429,4919553,38,0.001852266,0.029451846,0.257093368,0.009589722,27.79109961
2020,6,1027714,278032,4948280,13,0.007823638,0.156233171,0.231407334,0.020149519,17.67369922
2020,5,1027715,526622,5047751,51,0.007258318,0.358064051,2.480521835,0.008425542,7.13027002
2020,5,1027716,525314,5047761,51,0.001962799,0.383061515,1.853600565,0.007127025,17.76109961
2020,6,1027718,526661,5037146,35,0.005509574,0.485863589,0.041316593,0.01395935,23.70630078
2020,6,1027732,462362,4970475,22,0.081169908,0.045166345,2.111118469,0,27.832
2020,6,1027733,655528,5021716,3,0.025584482,0.042178862,2.483099687,0.047690613,20.10080078
2020,5,1027748,460275,4951183,170,0.006529063,0.428691768,4.055630772,0.04338692,27.05480078
2020,6,1027761,436059,5067657,10,0.044820745,0.112000984,0.282567245,0.022912351,16.99030078
2020,6,1027764,712272,5106967,59,0.001671586,0.139139997,0.254765459,0.009847353,13.8945
2020,6,1027785,418609,4979242,21,0.003000013,0.054465315,0.102971173,0.062213551,20.5025
2020,6,1027821,528846,5049367,50,0.096635279,0.24114209,0.243053979,0.043385122,16.70030078
2020,6,1027822,528784,5049440,50,0.001093932,0.193935473,0.256191099,0.062178637,16.28159961
2020,6,1027823,514401,5051943,41,0.004258699,0.030240411,0.006686332,0.001945383,14.42540039
2020,6,1027827,528589,5049945,50,0.075326015,0.081231238,0.566099173,0.046001467,12.8502002
2020,6,1027829,528888,5049350,50,0.138151798,0.253893962,0.228097201,0.029838827,17.52280078
2020,4,1027832,507628,5053893,13,0.003958581,0.160522439,0.059156866,0.004286007,15.86459961
2020,6,1027834,432125,4956562,48,0.004303756,0.278798575,2.629838966,0.021186599,26.29240039
2020,6,1027837,453115,4965118,67,0.334743166,0.290974742,3.292615347,0,20.81740039
2020,6,1027840,443188,4962374,89,0.054578287,0.370719001,2.497809625,0.078398995,22.827
2020,6,1027851,499707,5037437,4,0.032623034,0.074991958,0.620823831,0.045727657,30.276
2020,5,1027859,496235,5070875,8,0.015383521,0.086376532,0,0.161347795,13.7585
2020,6,1027874,457957,4950374,188,0.025612439,0.315049195,4.451657715,0.037074028,24.31959961
2020,6,1027878,430330,5063702,7,0.048804576,0.166694878,0.100250801,0.024998039,21.33369922
2020,6,1027888,481456,5072213,11,0.541838637,0.058959417,0.143585313,0,5.598140137
2020,6,1027892,429029,5055866,11,0.017766834,0.053934349,0.092275017,0.135170671,17.53669922
2020,6,1027903,521583,5046217,48,0.059615297,0.535801068,0.838520855,0.053119784,21.84669922
2020,6,1027906,515009,5053538,37,0.09934496,0.063205158,0.636499964,0.010862796,22.6985
2020,6,1027907,523738,5044536,43,0.004027218,0.094983113,1.979137875,0.085313701,21.84009961
2020,5,1027927,512001,5061844,19,0.007624799,0.18159964,0.00292481,0.092646608,23.2575
2020,6,1027929,508117,5065005,13,0.001536438,0.024992112,0.213254686,0.004794369,26.42430078
2020,6,1027964,433216,5064411,7,0.020352713,0.138558473,0.243992332,0.186835928,14.96059961
2020,6,1027968,528972,5048110,50,0.00820703,0.356918057,0.556912563,0.131590626,15.685
2020,6,1027975,432510,5065206,7,0.057089042,0.006164293,0.119195592,0.31174393,5.63627002
2020,6,1027990,409267,5072799,17,0.011849995,0.004629026,0.214215669,0.003576407,17.86209961
2020,6,1027991,463228,5073279,10,0.038239457,0.209895517,0.120021386,0.203137037,11.14240039
2020,6,1027993,408298,5073943,16,0.05228533,0.114657826,0.056142259,0.140652568,15.19009961
2020,6,1027996,433461,5064202,7,0.081758132,0.172782882,0,0.007926909,18.43030078
2020,6,1028010,457921,5030052,12,0.313464356,0.063095946,0.202869538,0.039971747,18.66359961
2020,6,1028011,471630,4999689,14,0.009730768,0.134079069,0.001281181,0.08956693,13.5552998
2020,6,1028015,486375,5026953,36,0.004219295,0.094248028,0.363630839,0.005439915,17.44130078
2020,6,1028017,418864,4978863,21,0.05033894,0.134458812,0.079050577,0.063162112,20.25769922
2020,6,1028020,404664,4972398,14,0.006028767,0.150020116,2.076466119,0.019056059,16.50169922
2020,6,1028021,426627,4978558,17,0.003587112,0.063427216,0.00890217,0.10351143,15.4672002
2020,6,1028024,424456,4979605,18,0.158293817,0.152749856,0.650705643,0.047330794,21.61540039
2020,6,1028025,419016,4978237,20,0.000610588,0.099946035,0.056380792,0.067111695,24.70440039
2020,6,1028027,422905,4977499,18,0.001364424,0.07096073,0.012944103,0.007050903,17.33880078
2020,6,1028028,429465,4980191,16,0.003938475,0.36763853,0.802269401,0.088328569,15.2572998
2020,5,1028035,479989,4954757,28,0.378001374,0.184677149,0.071963727,0,21.36469922
2020,6,1028037,443244,5077623,12,0.029614145,0.052371751,0.031484287,0.208592423,5.899569824
2020,6,1028039,470345,4953746,75,0.001464254,0.004875876,6.223924263,0.050448956,22.49740039
2020,6,1028048,404664,4972398,14,0.006028767,0.150020116,2.076466119,0.019056059,16.50169922
2020,6,1028074,385507,4953222,7,5.65E-05,0.058806293,0.110419643,0.03951638,21.03180078
2020,6,1028105,472994,5000504,14,0.005941516,0.134508832,0.079525148,0.005830002,18.10269922
2020,6,1028110,482686,5027519,39,0.005252586,0.161104827,0.012685843,0.100479245,16.0887998
2020,6,1028114,485307,5028957,35,0.073464163,0.150962616,0.146085645,0.052355904,24.09659961
2020,6,1028115,485036,5028961,37,0.195375312,0.05093819,0.357521115,0.023714856,26.16790039
2020,6,1028117,482008,5028490,38,0.001842464,0.086219943,0.086371727,0.032734711,22.71430078
2020,6,1028120,479022,4997702,13,0.013202619,0.198116478,0.480222025,0.002845568,20.10869922
2020,6,1028122,493613,5001406,6,0.017586505,0.151865025,0,0.053697648,15.4262998
2020,6,1028124,472379,5024647,42,0.109862936,0.144195051,0.003619857,0.133838358,8.452179688
2020,6,1028125,473769,5010538,23,0.012498109,0.209885969,0.057551794,0.100885526,12.15409961
2020,6,1028134,475461,5052184,9,0.001846333,0.019983468,0.04901397,0.004589561,18.361
2020,6,1028181,440845,4929681,25,0.007286474,0.103833935,9.779192717,0.169250947,20.55940039
2020,6,1028182,437497,4926615,16,0.877802502,0.007016918,12.82570805,0,21.3185
2020,6,1028183,452765,4964271,72,0.087352617,0.069280573,4.158486862,0,22.304
2020,6,1028189,443763,4963001,84,0.023086903,0.208008081,3.192307319,0.048373779,26.86390039
2020,6,1028196,524668,5059642,39,0.001379592,0.05168617,0.206428366,0.01130481,18.52259961
2020,6,1028206,528632,5047907,50,0.085755433,0.304955546,0.932349726,0.288595217,11.05509961
2020,6,1028218,418936,4978544,21,0.004535593,0.289604914,0.243426493,0.105032598,23.06780078
2020,6,1028263,432148,5064711,7,0.001238593,0.111608233,0.041647463,0.379928431,8.969650391
2020,6,1028272,426351,5045247,8,0.002362629,0.368554411,0.077904311,0.000271722,18.52780078
2020,6,1028274,427261,5052364,10,6.68E-05,0.1301829,0.478961145,0.009561641,16.3532002
2020,6,1028292,521283,5046276,48,0.0117925,0.247026077,0.560585725,0.016760914,23.10209961
2020,6,1028298,418921,4978494,21,0.013457142,0.244265372,0.24347097,0.106878666,23.95
2020,6,1028303,660701,5107505,7,0.004925011,0.058855197,0.272042282,0.005677252,17.29140039
2020,6,1028304,659895,5115026,4,0.02454542,0.134975334,0.18381273,0.031701393,28.77430078
2020,6,1028338,438681,4930360,19,0.003145519,0.029652476,9.147766382,0.135466143,14.95559961
2020,6,1028339,443339,4935210,92,0.002517764,0.237501495,5.519416069,0.084768775,13.70890039
2020,6,1028352,433158,4947620,59,0.050394046,0.168935278,3.787215266,0,21.02369922
2020,6,1028364,468655,5067944,13,0.002249311,0.131928609,0.282197793,0.009008337,24.42490039
2020,6,1028377,491390,4959447,17,0.005086895,0.01308673,1.157478779,0.153224874,16.51
2020,6,1028378,483375,4948766,25,0.002996444,0.285655364,6.709583543,0.051583363,25.30169922
2020,6,1028408,435240,4946469,71,0.431847164,0.087661797,5.904248813,0,19.23659961
2020,6,1028413,458210,4952478,191,0.005371443,0.027787461,6.116165076,0.057113847,36.37030078
2020,6,1028414,458348,4952632,187,0.004889433,0.233427156,5.998570753,0.059735498,35.52839844
2020,6,1028416,433511,4972633,15,0.000498925,0.065770849,0.458376573,0.018966072,19.74380078
2020,6,1028421,492115,4957674,16,0.293201434,0.120785909,2.22476514,0,15.5382002
2020,6,1028423,478873,4954370,30,0.002543597,0.140191144,0.992854208,0.046031474,22.67669922
2020,6,1028425,484182,4949771,24,0.002399047,0.121157518,5.749096166,0.034834092,36.84460156
2020,6,1028426,467427,4949061,107,0.003972581,0.251057472,1.569768774,0.114281286,14.6775
2020,6,1028427,463941,4949777,131,0.002996683,0.280899442,1.947317908,0.108518264,24.44980078
2020,6,1028428,463772,4949697,131,0.022336405,0.095080219,2.064402468,0.079129363,20.17159961
2020,6,1028429,478249,4953162,31,0.001476785,0.137103103,2.159791575,0.040974663,28.76590039
2020,6,1028430,505139,4957110,11,0.004092913,0.467750295,5.106396967,0.005540999,20.00569922
2020,6,1028437,421280,4978115,19,0.092268592,0.055492296,0.01120978,0.011718042,17.52869922
2020,6,1028439,443857,4997885,7,0.00100583,0.171991709,0.606243656,0.02281171,15.5332002
2020,6,1028441,463291,4954822,96,0.004258979,0.294131553,3.167607473,0.057068159,25.02440039
2020,6,1028442,463291,4954822,96,0.004258979,0.294131553,3.167607473,0.057068159,25.02440039
2020,6,1028452,467614,4948751,107,0.002565292,0.180970279,1.21598923,0.163100837,13.0942002
2020,6,1028458,435563,4946579,88,0.645248011,0.217511851,6.034821737,0,20.71469922
2020,6,1028461,398849,5029949,7,0.056650069,0.38078731,0,0.026748732,15.7997998
2020,6,1028462,395172,5026682,7,0.200330984,0.201529111,0.470267921,0,14.5597998
2020,6,1028467,456757,4950786,200,0.021431029,0.219524365,4.967696637,0.320281105,12.7842002
2020,6,1028468,438671,4930340,19,0.002705259,0.02335065,9.16641693,0.116299449,14.9142998
2020,5,1028474,329715,4972231,17,0.000658408,0.175188057,0.106558407,0.094033665,22.5755
2020,6,1028494,445482,4962742,88,0.070384664,0.095487266,3.544844778,0.09114213,18.04769922
2020,6,1028530,348208,4979692,26,0.002528271,0.314502899,0.373939758,0.012807642,28.59480078
2020,5,1028548,454156,4958508,155,0.186046508,0.145896797,9.240328859,0.024469799,15.0347998
2020,6,1028584,575162,5054691,17,0.032310941,0.461392528,0.172682759,0.033467076,18.743
2020,6,1028603,414567,4978852,22,0.05812562,0.262850822,0,0.105045535,19.73080078
2020,7,1028609,422057,4979222,19,0.020816228,0.040201001,0.781377858,0.013757383,15.9867998
2020,6,1028660,283706,4940210,19,0.053272952,0.143081849,0,0.06065208,19.71319922
2020,7,1028681,422981,4978609,19,0.081400165,0.49789104,0.352276391,0,18.75390039
2020,7,1028682,262459,4891910,14,0.164289466,0.034295337,3.056687084,0.015516216,22.008
2020,7,1028704,439006,4976295,20,0.056527036,0.060505146,1.448812655,0.066359828,18.1305
2020,7,1028705,416740,4979122,21,0.007689766,0.154054275,0.028219386,0.156664351,24.18419922
2020,7,1028728,261873,4922643,16,0.021402532,0.089789439,0.243818929,0.01084854,20.16780078
2020,6,1028737,528502,4963389,6,0.042720047,0.248151616,7.994279352,0.082737717,22.02380078
2020,6,1028772,461698,4948866,156,0.026107582,0.444624635,2.298011955,0.029690924,13.6412998
2020,6,1028773,457061,4950765,200,0.109193986,0.198849129,4.893067987,0.140242393,10.46190039
2020,7,1028794,440185,5060495,7,0.009661282,0.256602378,1.141434974,0.033529406,18.46280078
2020,7,1028797,442261,5077437,12,0.001807316,0.053399995,0.0047125,0.138140792,8.33669043
2020,7,1028852,457999,4950186,188,0.155017098,0.409539961,4.265712661,0,26.07880078
2020,7,1028855,429270,4945081,40,0.275974603,0.25788608,3.264902899,0.020396863,12.2267002
2020,6,1028856,450107,4961381,87,0.008676683,0.246589747,6.805128796,0.440718117,7.043580078
2020,6,1028859,457957,4950374,188,0.025612439,0.315049195,4.451657715,0.037074028,24.31959961
2020,7,1028869,417971,5055044,9,0.003862337,0.361105849,0.236602575,0.423246849,4.533220215
2019,7,1028881,581128,4996675,5,0.040241819,0.019883378,1.635200337,0,13.43440039
2020,6,1028912,290091,4938746,16,0.080996102,0.009597645,0.099981785,0.008596489,31.83490039
2020,6,1028915,276674,4935556,15,0.065301938,0.016713599,0.093012616,0,16.63790039
2020,7,1028928,412919,4978564,22,0.0276014,0.163307872,0.325056187,0.084217603,16.69630078
2020,7,1028930,416514,4979426,21,0.008675032,0.078029256,0.085950735,0.140250454,25.99340039
2019,6,1028962,462451,4950745,150,0.053150851,0.026092794,2.090537252,0,35.07239844
2020,6,1028993,574454,5049680,17,0.042982308,0.048402214,0.027827104,0,17.49259961
2020,7,1029024,265808,4891326,10,0.00023548,0.157473326,0.154972658,0.013215133,22.48069922
2020,7,1029026,264421,4857148,25,0.082554586,0.063290219,0.132996723,0.034510817,18.65780078
2020,7,1029048,637852,5108189,9,0.011568874,0.26786141,0.041612731,0.020372432,17.8985
2020,6,1029055,430556,4951547,45,0.832999948,0.194281635,0.924074484,0.013807417,29.53230078
2020,6,1029061,451656,4962730,88,0.000227444,0.030909625,5.877164719,0.190117788,10.1767002
2020,6,1029063,443674,4962822,89,0.056710283,0.309892255,2.999618177,0.065580373,27.82119922
2020,6,1029066,443775,4930874,48,0.376378859,0.044332919,6.728166343,0,14.36859961
2020,6,1029067,458022,4950112,188,0.208115451,0.385625468,4.193048835,0,25.86890039
2020,6,1029086,575143,5048333,17,0.002188151,0.304073406,0.009362508,0.019990305,23.2905
2020,7,1029097,265839,4891531,10,0.00673655,0.042064752,0.002550232,0.017567228,21.95080078
2020,7,1029114,628166,5053496,13,0.004749947,0.166136519,4.257263664,0.027311242,16.4225
2020,7,1029116,402430,4967473,5,0.95435944,0.474230937,1.728086084,0.023464927,12.33940039
2020,7,1029128,322952,4845929,13,0.018980611,0.567014617,2.415522167,0.032808605,14.2322998
2020,7,1029141,352755,4986636,29,0.004381445,0.270944662,0.468024156,0.078305274,29.43209961
2020,6,1029158,609309,5050585,10,0.041100601,0.105506431,0.042692761,0.032372249,33.34360156
2020,7,1029180,416135,4979395,21,0.011778341,0.087245548,0.173489766,0.104916471,24.54069922
2020,7,1029181,465591,4949606,117,0.585967832,0.474879683,2.3889056,0.009581876,19.91580078
2020,7,1029206,320051,4852322,11,0.104320945,0.015478142,0.592565232,0.053109858,28.95869922
2020,8,1029345,444761,4969060,61,0.004750356,0.109810335,2.285928585,0.082333001,20.84809961
2020,7,1029370,582059,5050371,21,0.257017714,0.243650285,0.737388171,0.057495433,19.67959961
2020,8,1029383,406569,4983345,24,0.181862,0.149897747,0.060839236,0.015484389,22.84559961
2020,8,1029384,345169,4854094,5,0.025951209,0.31805258,11.11032675,0.036454057,16.71790039
2020,8,1029389,458345,4952381,191,0.000485393,0.171775356,5.971677075,0.009297059,37.71010156
2020,8,1029429,329329,4851798,9,0.010481959,0.013939241,6.630130573,0,15.87109961
2020,8,1029434,310632,4848499,11,0.013775945,0.077049466,2.631364873,0,23.64319922
2020,8,1029461,303271,4829819,9,0.160319724,0.200339029,2.826052456,0.037316512,13.88740039
2020,8,1029484,265805,4892189,10,0.00171594,0.113974454,0.008220081,0.011863195,21.95540039
2020,8,1029503,298305,4831682,10,0.037518833,0.520704832,0.771966876,0,29.55330078
2020,6,1029569,450107,4961381,87,0.008676683,0.246589747,6.805128796,0.440718117,7.043580078
2020,6,1029570,457499,4950550,200,0.099126725,0.039722188,4.633102585,0.049728989,16.69909961
2020,6,1029572,434548,4945029,71,0.047599332,0.111604002,5.968437137,0.053457877,19.97390039
2020,6,1029573,462206,4939178,147,0.089263408,0.12237059,3.607167665,0.746463973,2.52448999
2020,8,1029588,454269,4957266,186,0.005062944,0.02998939,10.38064458,0.536269686,10.2227002
2020,8,1029596,457372,4974690,28,0.001379842,0.322802908,1.778404831,0.010985773,20.94019922
2020,8,1029608,392162,4920297,40,0.006445577,0.178538193,0.177468596,0.004475521,23.90940039
2020,8,1029623,460377,4969464,28,0.009240592,0.213010335,0.222651986,0,10.61959961
2020,8,1029639,309691,4826254,7,0.146000138,0.45181355,2.945258378,0,18.037
2020,8,1029656,309585,4829635,7,0.024203236,0.173377706,5.406753471,0.022313579,18.08980078
2020,8,1029685,391536,4917950,45,0.182225557,0.114829116,0,0.020613952,25.53509961
2020,8,1029705,444947,4958331,112,0.000313841,0.239482691,1.738168637,0.5831882,2.399149902
2020,7,1029847,293096,4948991,21,0.00025582,0.220764478,0.225868529,0.182952761,16.27640039
2020,8,1029880,312344,4849470,11,0.157892252,0.195013465,1.07554791,0,23.76309961
2020,7,1029925,446217,4950227,204,0.720825878,0.256235686,4.570223185,0,15.7435
2020,7,1029931,439127,4930676,29,0.130077101,0.151926519,8.901090522,0.139236703,16.79080078
2020,7,1029933,451588,4964012,74,0.002411478,0.036079297,4.672284845,0.559680497,9.979
2020,8,1029962,311707,4847596,11,0.011385323,0.094710613,2.329376546,0,9.787259766
2020,7,1030008,585363,5057937,19,0.004182018,0.12272732,0.475763973,0,14.4285
2020,7,1030011,580895,5053783,20,0.020887697,0.032462331,0,0.020242517,12.1107002
2020,9,1030082,314388,4849702,11,0.005050351,1.049745411,1.219398067,0,18.88719922
2020,9,1030104,630481,5120995,8,0.075934164,0.345275326,0.622454596,0.448050401,8.340290039
2020,9,1030138,312099,4848442,11,0.416235391,0.105498898,1.83354944,0,17.71369922
2020,7,1030151,525792,5045413,49,0.021597628,0.066025708,1.399278618,0.011221057,10.00309961
2020,9,1030155,507659,5040990,10,0.02998128,0.373836525,0.43061117,0,24.20969922
2020,7,1030183,582163,5050478,21,0.111323368,0.222571429,0.713933305,0.081104536,20.33490039
2020,9,1030227,395211,4939460,19,0.002055577,0.260751227,0.705407328,0.014532675,16.91909961
2020,8,1030230,635396,5129966,8,0.413827298,0.053276123,0.352538716,0,15.2682998
2020,9,1030233,393270,4935216,24,0.034412551,0.312356849,4.053415291,0.047565124,19.08990039
2020,9,1030278,286575,4943467,19,0.061345908,0.224398018,0.089212622,0,18.7055
2020,9,1030279,286443,4943865,19,0.006416147,0.101668346,0.31062087,0.044690565,16.1667998
2020,9,1030280,285361,4943380,19,0.00792167,0.065531859,0.205936481,0.060868016,24.12690039
2020,9,1030290,284963,4943607,19,0.01732604,0.163205588,0.02697917,0.027501767,21.89740039
2020,9,1030300,285115,4943118,19,0.164676425,0.246686109,0.322449391,0.029380623,24.11269922
2020,9,1030310,284482,4943420,19,0.003816494,0.055589562,0.522321207,0.006511656,24.2665
2020,9,1030311,284922,4943243,19,0.007201966,0.149489757,0.279256683,0.066670086,25.18990039
2020,7,1030327,525798,5045427,49,0.019775215,0.064454335,1.411828488,0.014417461,10.14640039
2020,9,1030328,660203,5094178,8,0.173631759,0.143361188,0.093859602,0,26.1025
2020,7,1030331,527874,5041958,41,0.047609654,0.151188066,0.333598853,0.058248545,17.82440039
2020,9,1030358,273496,4840964,11,0.10170891,0.079966386,1.110099564,0.022973146,22.28840039
2020,9,1030397,565031,5026787,5,0.002062271,0.099821025,0.008539063,0.118469524,23.731
2020,9,1030413,284161,4943238,19,0.006621651,0.105565602,0.199484494,0.038475332,23.80990039
2020,9,1030416,286527,4943938,19,0.00121574,0.103484244,0.390033272,0.042034155,16.0082002
2020,10,1030548,411600,5074851,16,0.007943053,0.247525155,0.016777013,0.220878611,19.57
2020,10,1030569,727551,5102720,31,0.06078334,0.321132305,0.438506972,0.009500829,25.79409961
2020,10,1030590,521469,5044744,43,0.020311335,0.072902616,0.334732211,0.014203583,12.5
2020,9,1030610,440423,4963209,81,0.093350187,0.349425219,3.200851023,0.0497213,21.16059961
2020,10,1030620,374820,4915156,36,0.025931799,0.036331873,0.077557679,0.009755346,23.55080078
2020,10,1030621,374820,4915156,36,0.025931799,0.036331873,0.077557679,0.009755346,23.55080078
2020,10,1030624,387161,4914882,51,0.000353205,0.119288279,0.009223382,0.008610826,23.22959961
2020,9,1030632,389607,4924210,40,0.105752287,0.133570336,0.164027782,0.017021278,28.19380078
2020,9,1030634,363388,4933087,15,0.002121326,0.063450278,0.223527572,0.008985933,28.90340039
2020,8,1030635,392988,4917836,40,0.028945962,0.350357671,0.231822271,0.011940314,29.20030078
2020,7,1030638,580938,5054410,20,0.03087536,0.108516066,0.063913318,0.03230064,14.4177998
2020,9,1030649,439769,4963586,81,0.0239137,0.249044256,2.446482163,0.069718647,27.57080078
2020,9,1030650,448979,4929219,47,0.036648826,0.163505196,5.912133083,0.076062907,16.90930078
2020,9,1030653,438938,4946881,115,0.376124674,0.458163586,6.171732938,0,20.68269922
2020,9,1030775,408299,5073944,16,0.052350976,0.114505351,0.055918059,0.140742711,15.18990039
