Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2019,6,1022859,414089,5084461,16,2.76E-05,0.32135754,2.051462188,0,12.12059961
2019,4,1022862,521710,5046728,50,0.179412974,0.475213515,1.144534254,0.017890792,17.399
2019,6,1022863,530172,5043715,42,0.00212317,0.294971636,0.283704124,0.070263833,14.55890039
2019,6,1022864,500746,5065111,11,0.004979403,0.251230359,0.070788261,0.008642542,16.3462002
2019,6,1022870,416022,5054195,9,0.012203447,0.198955375,0.291647736,0.043370099,9.630620117
2019,6,1022874,532590,5041221,39,0.068323576,0.206817528,0.075282242,0.027756981,18.23909961
2019,6,1022875,416022,5054195,9,0.012203447,0.198955375,0.291647736,0.043370099,9.630620117
2019,6,1022876,467897,5077578,7,0.290557997,0.009434561,0,0.049666146,3.993370117
2019,6,1022878,557913,5027048,2,0.037392153,0.029542777,0.088178516,0.012863856,18.02569922
2019,6,1022879,457951,5080329,9,0.026395348,0.052509937,0.228203467,0.047939606,6.256390137
2019,6,1022882,624810,5051745,14,0.235733033,0.150481,4.347601656,0.025186574,11.00740039
2019,6,1022883,578078,5052786,19,0.000376167,0.28502995,0.329944458,0.449386941,1.311069946
2019,6,1022885,654057,5094983,8,0.03106175,0.068504921,0.213234554,0.040624159,17.73819922
2019,6,1022896,449374,5052530,6,0.003061076,0.432610308,0.007123778,0.100690448,9.877009766
2019,6,1022897,408112,5074821,16,0.056172355,0.350705828,0.048653239,0.172170119,6.316979981
2019,6,1022898,408170,5073759,16,0.002489318,0.272849635,0.012138946,0.075119053,12.3612998
2019,6,1022899,436031,5065889,7,0.007257935,0.310238509,0.685618335,0.00244422,14.419
2019,6,1022902,438826,5059805,7,0.033179329,0.043969079,0.225609526,0.027929282,14.6062002
2019,6,1022905,456467,5051977,6,0.007654492,0.185947912,0.102508273,0.067252485,16.5675
2019,6,1022908,558923,4980859,6,0.010738954,0.042033246,0.289131009,0.009884477,20.79069922
2019,6,1022909,636887,5039278,4,0.014364565,0.231105613,4.059902959,0,15.26590039
2019,6,1022911,369817,4987051,31,0.004818907,0.052307786,0.001042494,0.012957428,17.99959961
2019,6,1022920,456629,5052815,7,0.017408465,0.132878654,0.008779604,0.041220396,18.91130078
2019,6,1022933,359581,4942539,13,0.04451283,0.323161624,0.067052836,0,14.465
2019,5,1022953,654403,5055593,18,0.00355564,0.14074897,2.379975429,0.006094482,20.66219922
2019,7,1022976,477892,5072785,11,0.010170722,0.147427067,0.902727258,6.33E-05,9.053320313
2019,7,1022979,443640,5062696,8,0.007124913,0.454410866,0.696579992,0,9.806240234
2019,6,1022992,401247,4977879,17,0.001464116,0.19627437,0.785177086,0.041450137,18.85419922
2019,7,1023009,599758,4994179,3,0.008234204,0.131971127,6.75624202,0.05423678,8.922830078
2019,7,1023020,426000,5093268,8,0.009461811,0.000157419,0.006158396,0.294999463,5.886060059
2019,6,1023021,409126,5076926,16,0.040305085,0.250474041,0.205927994,0.083965245,6.955330078
2019,7,1023022,475006,5071080,12,0.051180673,0.095439067,0,0.060941561,12.86440039
2019,7,1023039,301958,4944286,14,0.015491001,0.439076782,0.475502279,0,10.9262998
2019,7,1023059,574540,5054374,17,0.120054653,0.08734349,0,0.032132766,17.28340039
2019,6,1023071,578633,5053916,19,0.01268807,0.001992411,0.150972929,0.013425428,13.6967002
2019,7,1023084,602342,5004290,3,0.00898175,0.406632333,4.743668118,0.005879647,13.187
2019,7,1023085,338853,4955770,2,0.036260358,0.108437227,0.222074006,0.022862884,17.19680078
2019,7,1023091,671427,5109381,9,0.046499023,0.167034595,1.072911287,0.079090228,16.72940039
2019,7,1023094,452799,5080281,11,0.009181717,0.02362336,0.292694054,0.001068457,9.803
2019,7,1023106,339131,4957551,3,0.016748289,0.143845284,1.473291649,0,11.55940039
2019,7,1023107,605588,5004602,3,0.014176748,0.014111837,2.640961693,0.040950984,12.4452002
2019,7,1023109,605546,5004704,3,0.007118963,0.013695164,2.751267983,0.106127948,13.0655
2019,7,1023110,636848,5039036,4,0.19031697,0.120802266,4.124013965,0.145878788,16.55490039
2019,6,1023149,465895,4972464,17,0.175912662,0.401156493,1.788783843,0,14.91840039
2019,6,1023154,465947,4972352,17,0.052589281,0.316569744,1.764050377,0,15.5912002
2019,6,1023187,461380,4949898,150,0.004738839,0.541862328,3.339036883,0.062864084,14.4187002
2019,6,1023188,534303,5043857,42,0.008680063,0.423731842,0.158600538,0.005329038,18.58019922
2019,7,1023191,614768,5038500,7,0.018862889,0.2108047,3.423305681,0.079279052,16.893
2019,7,1023196,396476,5028123,7,0.020909747,0.131856063,0.237940113,0.196690588,6.270470215
2019,7,1023199,396324,5029344,7,0.033163414,0.401096831,0.052283767,0.677459852,3.922949951
2019,7,1023201,461303,5080272,8,0.00592262,0.107088563,0.012681381,0.057505403,13.779
2019,7,1023205,453456,5080315,11,0.114806114,0.121384711,0.232263305,0.072482572,9.610570313
2019,7,1023208,467814,5048832,6,0.000317005,0.075698468,3.026426029,0,7.873799805
2019,7,1023210,452073,5080394,12,0.007555759,0.065238989,0.113882545,0.125995867,7.944160156
2019,7,1023217,536871,4965071,6,0.291186518,0.208457461,9.721761206,0,8.23675
2019,6,1023224,420431,5094241,7,0.002403054,0.029571641,0.78340372,0.018971704,11.7365
2019,6,1023225,448502,5078097,12,0.032202561,0.147201767,0.268885572,0.576919334,0.448562012
2019,6,1023226,452803,5080281,11,0.005252954,0.021557204,0.292734449,0.002015552,9.866339844
2019,6,1023232,433650,5049768,3,0.005801623,0.014132744,0,0.101515571,15.0342998
2019,7,1023233,332424,4921923,6,0.029832805,0.070307851,0.865045968,0.010772882,16.65090039
2019,6,1023236,412535,5077434,16,0.001273599,0.135453666,0.134241994,0.010691531,11.66359961
2019,7,1023248,429580,5092425,9,0.000331081,0.089313562,0.011126588,0.062713248,4.673279785
2019,7,1023249,467210,5078885,7,0.004160204,0.075873724,0.777976216,0.07770985,5.588220215
2019,7,1023261,439514,4962714,89,0.009823203,0.038579416,2.834268127,0.076849524,20.94469922
2019,6,1023267,630577,5116163,9,0.01063345,0.13033553,0.487520254,0.012738026,13.14990039
2019,7,1023289,524937,5064651,21,0.002199607,0.038262049,0.289648432,0.039768043,9.130179688
2019,7,1023290,532619,5057192,37,0.005591121,0.208541446,0.225381798,0.01060896,18.55640039
2019,7,1023291,517343,5051933,45,0.007113343,0.433347146,0.480155418,0.012820149,11.6417998
2019,6,1023293,457014,4954387,192,0.077747703,0.596068738,7.719691022,0,17.76109961
2019,7,1023310,436775,5059417,7,0.004288832,0.067282757,0.004395867,0.013123546,14.1857998
2019,7,1023311,463356,5074770,10,0.000249891,0.19800119,0.281100154,0.009563226,10.6487002
