Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2017,2,103,690953.6415,5060965.209,3,0.08925966,0.093363433,3.603288395,0,16.64269922
2017,10,104,463881.6288,4966224.165,23,1.424477387,0.011878157,4.87259336,0,19.146
2017,9,105,494638.9641,5005619.751,6,0.409123773,0.021306275,0.612291733,0,9.295799805
2017,8,106,469688.0476,4991178.144,17,0.136161843,0.197543828,0.198888662,0,10.00409961
2017,3,107,430357.3592,4940297.345,42,1.543376394,0.103875598,3.038439185,0,8.448219727
2017,3,108,656659.0742,5158388.099,10,2.57072269,0.06604161,2.794658956,0,6.186509766
2017,2,109,589028.9758,5037386.636,8,0.265636049,0.03680647,0.984725291,0,9.873879883
2017,4,110,313276.1515,4934948.801,1,0.467840248,0.117065263,6.534222779,0,11.8622998
2017,8,111,357635.4021,4887353.062,14,0.162704333,0.916116605,5.577720668,0,9.625660156
2017,12,112,563870.7788,5052137.203,13,0.408565182,0.321745096,2.224573376,0,5.651700195
2017,1,113,366754.2344,4966455.738,6,0.352170889,0.276242439,1.936835893,0,15.3157998
2017,11,114,387433.6597,4912696.156,52,1.020583494,0.761317238,1.158942058,0,8.851509766
2017,11,115,308971.8767,4859349.491,7,0.277207179,0.442917835,1.772496937,0,21.62580078
2017,4,116,687798.6446,5185688.459,2,5.156796407,0.169308101,6.324815761,0.251402301,9.528080078
2017,2,117,348558.242,4900265.64,9,0.543485716,0.147812806,1.531553351,0,15.74890039
2017,4,118,524932.4883,4978564.601,3,0.159233781,0.118986246,7.481146824,0,16.11340039
2017,6,119,702192.188,5076181.291,4,2.06727728,0.326276142,4.522526723,0,9.780509766
2017,1,120,684133.7068,5171362.274,0,4.699919414,0.198667425,17.72282264,0.054801689,7.669479981
2017,3,121,580671.0928,5053726.414,20,0.157483839,0.077330042,0.026322786,0.007211543,8.682599609
2017,9,122,343976.3391,4935019.754,4,1.648161822,0.804632862,8.806263065,0,7.90825
2017,4,123,718037.92,5088111.104,10,0.530260682,0.109212009,2.387158279,0,18.83609961
2017,1,124,661620.3242,5178450.732,2,0.007290359,0.095210939,10.29080726,0.004204063,12.96809961
2017,3,125,325384.8456,4973911.789,16,0.479324522,0.111571215,0.029831349,0,6.251600098
2017,6,126,459935.3941,4999947.597,11,0.277474978,0.270131915,2.500854386,0,8.613870117
2017,3,127,573014.6365,5020292.142,6,1.003635017,0.492335458,1.122586823,0,8.997759766
2017,4,128,577007.808,5050285.422,19,0.35255753,0.087447207,0.128709925,0,13.894
2017,6,129,504990.6672,5030422.736,3,0.009255062,0.469245997,1.674621506,0,12.9182998
2017,9,130,568921.6496,5026258.518,6,0.450141336,0.043499638,0.887070426,0,9.459110352
2017,2,131,316253.7807,4904980.4,0,1.315101221,0.154637087,15.79269333,0,10.85309961
2017,5,132,654578.9979,5046968.317,17,0.037924913,0.239492541,0.180605497,0,17.58540039
2017,4,133,563536.8013,5057822.007,7,1.795515669,0.578418151,4.000578671,0,7.510439941
2017,3,134,607695.4785,5041256.495,8,0.428247856,0.154759378,0.574290078,0,12.8125
2017,5,135,363674.4545,5039371.165,1,0.288260677,0.539248454,3.543885154,0,9.090379883
2017,4,136,277725.2148,4879557.169,6,0.044235309,0.28324769,3.211077686,0,6.166830078
2017,7,137,584410.0772,5040812.14,16,0.158875543,0.079140787,0.291957824,0.010811415,14.8517002
2017,7,138,714162.6664,5095789.016,21,0.507975366,0.463610317,0.162308903,0,13.88659961
2017,12,139,646481.365,5052618.44,17,0.611922224,0.217105396,2.799975892,0.07240737,10.66959961
2017,2,140,713734.8153,5101784.396,49,1.095898667,0.03744556,2.470487797,0.012899509,14.6355
2017,3,141,262116.6213,4881940.388,12,1.881629,0.494079728,1.944189186,0,7.657379883
2017,1,142,287737.0559,4887466.048,0,0.795683709,0.072356083,8.253023457,0,12.39359961
2017,11,143,332856.7433,4955031.702,3,0.284181413,0.036902012,2.20664254,0,10.75509961
2017,10,144,426130.4206,5074515.058,8,0.231631711,0.102998589,1.507587112,0,11.4062002
2017,8,145,438110.5464,4925005.396,16,0.769431742,0.101419528,14.44507006,0.010394463,8.554570313
2017,7,146,500767.0684,4988470.884,4,0.325122545,0.056104967,1.697461053,0,13.33590039
2017,6,147,343540.664,4854110.945,5,1.101501469,0.209951259,9.518111514,0.002772279,16.223
2017,3,148,578444.5157,5072260.884,6,0.172515673,0.0308675,0.733661833,0,16.77290039
2017,6,149,265340.0011,4904019.532,14,0.353414337,0.071135451,1.132610116,0.073571459,11.9122002
2017,6,150,614701.6541,5039699.877,7,0.059640676,0.04175054,4.599834493,0,14.4662998
2017,1,151,370756.1142,4935830.054,17,0.196252565,0.049676916,0.816348997,0,9.011650391
2017,5,152,305327.4643,4955623.867,14,0.09726224,0.230686656,2.086246191,0,9.609519531
2017,9,153,468433.142,5030824.838,32,0.561087339,0.053833521,0.202394001,0,15.02340039
2017,8,154,330462.9568,4915864.429,6,0.003934068,0.452757728,0.421964833,0,12.8307998
2017,11,155,373575.5121,4985919.985,36,0.150156696,0.008771473,1.00830509,0,8.088580078
2017,11,156,624707.8564,5081934.91,6,0.283556798,0.047133786,4.169485937,0,12.81590039
2017,4,157,347335.8911,4982961.401,28,0.031426762,0.088442618,0.467257034,0.077832848,12.47759961
2017,1,158,304884.1765,4901830.461,0,12.26553974,0.504894505,26.38966799,0,11.1157998
2017,2,159,654590.9451,5160366.937,10,0.057791518,0.21238207,0.00645557,0,8.778080078
2017,3,160,465547.5653,4985908.508,22,0.450835818,0.043699487,0,0.342163296,1.969719971
2017,4,161,449105.9127,5036276.429,8,0.315951208,0.467133784,0.494846655,0,9.36044043
2017,1,162,362146.1593,5040041.098,1,1.26315616,0.104235557,3.494935683,0,7.069319824
2017,3,163,266309.3351,4942204.538,7,0.444856337,0.831492514,1.479520932,0,16.47690039
2017,8,164,534046.4667,5033312.209,15,0.312784336,0.256009878,0.607883871,0,9.156669922
2017,6,165,519207.6098,4975083.702,1,0.534052289,0.012336498,13.02782645,0.012375918,14.0805
2017,9,166,296536.9499,4851663.006,2,0.153868636,0.508079778,1.204063099,0,11.97309961
2017,3,167,382593.6121,4921562.909,43,0.342060805,0.516255307,0.497464418,0,12.56590039
2017,3,168,415073.0914,4960829.698,1,0.889079763,0.05263877,12.53069361,0.045709963,10.6075
2017,7,169,261079.6131,4886944.075,14,1.605431448,0.026309822,1.613866872,0.053755464,12.1127002
2017,4,170,602123.4743,5040517.491,7,1.244199308,0.076037567,2.71916935,0.006952932,12.36090039
2017,9,171,321541.6851,4880759.781,0,0.452533962,0.11015345,17.86469623,0.110084642,11.0612998
2017,10,172,335266.0917,4890652.338,0,1.026737189,0.270737554,14.1853183,0.663326224,2.154030029
2017,11,173,356287.0925,5034293.838,2,0.503904721,0.09936744,1.335776333,0,7.735859863
2017,1,174,370137.9605,5044876.608,0,0.242300524,0.124115207,9.600111695,0,13.16490039
2017,4,175,401322.102,4958630.102,5,0.625252328,0.02585694,1.845524623,0,11.386
2017,4,176,308191.3276,4906902.546,0,7.250231393,0.174924809,20.50306936,0,16.04
2017,11,177,457982.0447,5055875.022,7,0.026742771,0.124616211,0.596263457,0,12.41359961
2017,3,178,639222.4918,5017227.743,5,2.109180667,0.018246375,4.555125672,0.018299571,15.8037998
2017,5,179,504530.0583,4976365.121,1,0.736072771,0.136318601,8.303938878,0,14.1407998
2017,6,180,647549.6177,5019367.151,5,1.394172045,0.150456543,6.421886196,0,17.16069922
2017,1,181,349641.2442,4989565.238,28,0.526802847,0.186593605,0,0.085546837,9.581169922
2017,3,182,438616.6852,5036339.039,6,0.392739364,0.164404953,1.21996678,0,10.38640039
2017,11,183,529261.5641,5058146.974,44,0.105974098,0.185224109,0.175084797,0.004309088,18.82130078
2017,10,184,528671.9048,5046158.783,47,0.075310868,0.147219647,0.193472566,0.161710612,17.3255
2017,10,185,725016.6019,5096036.413,15,0.490993425,0.06943594,2.012347448,0,8.05277002
2017,5,186,432909.6577,5029503.256,5,0.539220806,0.383157702,0.736846817,0,9.137320313
2017,4,187,490664.0322,4979679.108,5,0.315073942,0.006485575,2.481610359,0.006285576,11.6852998
2017,3,188,298548.5003,4917137.359,0,5.481079295,0.566430369,17.64778362,0,6.967410156
2017,4,189,450270.1514,4926806.591,26,0.028990414,0.013183629,8.41026369,0.196893279,15.2302002
2017,5,190,456081.5865,4966671.149,45,0.17389819,0.230096774,1.356478421,0.005222238,19.15059961
2017,5,191,676632.6427,5089601.428,7,0.741226406,0.439160479,0.90768081,0,13.54290039
2017,4,192,497388.5967,5015646.063,5,1.008942304,0.505692268,3.865801205,0,13.39040039
2017,6,193,578042.4174,5071600.242,6,0.119990107,0.258636451,0.138392356,0,14.77359961
2017,7,194,511166.1943,5017232.192,3,0.1357437,0.31191255,1.751567482,0,8.644389648
2017,4,195,685081.6272,5068649.233,6,0.153419128,0.171738265,2.743637582,0,22.05669922
2017,8,196,672632.919,5180818.889,0,5.425770604,0.126171425,8.681298239,0,6.448120117
2017,6,197,624723.108,5004144.098,3,0.594929017,0.26605178,14.78210677,0,15.0375
2017,7,198,621563.8828,5051239.715,14,0.975238412,0.13157416,5.819851995,0,11.0882002
2017,6,199,614441.9673,5047345.034,12,0.33317675,0.433990148,2.345808924,0,15.7617002
2017,12,200,492494.0452,4959981.492,15,0.370445941,0.318865254,2.383375095,0,9.578490234
2017,4,201,381616.0563,4918681.326,45,0.193452323,0.113316059,0.151322359,0,13.62140039
2017,1,202,709841.6612,5066638.685,2,0.104658615,0.030852814,1.590815492,0,13.92340039
2017,10,203,436212.3599,4991741.442,7,0.870248094,0.097115623,0.339054721,0,11.9225
2017,1,204,436183.9928,4974342.173,18,1.054159131,0.692205436,1.033881852,0,11.79459961
2017,7,205,285660.6585,4937078,17,0.464148101,0.19209795,1.454010076,0,13.33009961
2017,12,206,407818.2019,4937134.06,27,0.277485554,0.311574233,0.395534543,0,15.4052002
2017,11,207,701768.5103,5170438.415,3,1.342558697,0.082129311,4.139421407,0,4.240189941
2017,10,208,542655.3594,4996052.162,0,1.471897988,0.089913302,17.55285033,0.001082517,21.43959961
2017,6,209,651260.2117,5023129.374,4,1.588118687,0.426462365,1.892761716,0.010972406,14.50840039
2017,9,210,501892.6251,5065445.962,11,0.793210167,0.057915277,0.321305212,0,15.4077002
2017,3,211,421144.4203,4964715.923,3,0.377634135,0.286045285,11.74743368,0,9.933230469
2017,2,212,392596.9315,5048285.645,3,0.008610103,0.36823092,3.133797581,0,6.332200195
2017,8,213,505816.0174,5009352.195,5,0.312856549,0.001514203,0.022350377,0,9.708980469
2017,12,214,303383.9031,4920648.309,0,5.334346038,0.251329878,15.89598253,0,7.475879883
2017,12,215,386967.4987,4899203.719,24,0.128379846,0.131446821,0.169779462,0,10.167
2017,10,216,550140.3912,5052743.085,8,1.651915343,0.231124813,1.660864852,0,5.656850098
2017,7,217,325207.5769,4843505.603,12,0.042114167,0.015974678,2.700511851,0,14.779
2017,11,218,601709.3018,5045634.577,9,0.747976192,0.128439155,2.011049946,0,15.17340039
2017,10,219,630064.5773,5114805.543,9,0.346483292,0.173222681,0.721729422,0,7.404839844
2017,1,220,680134.3606,5201810.586,2,8.649561341,0.246743412,4.747250507,0,12.4425
2017,7,221,529917.4169,5020527.674,3,0.028706409,0.21571273,7.586540424,0,9.036610352
2017,7,222,421363.95,4975300.545,18,0.531628272,0.040752325,1.639807776,0.01216341,19.71480078
2017,8,223,685376.1344,5068715.593,6,0.106271529,0.062786911,2.510679385,0,20.62990039
2017,9,224,515916.4718,4963827.938,6,2.321206224,0.112157293,4.909845305,0,14.711
2017,11,225,249009.495,4872723.019,19,0.669582866,0.062831313,0.227010293,0,11.74509961
2017,8,226,276645.4123,4878417.685,6,0.482177708,0.911233623,3.035797063,0,5.701720215
2017,5,227,484766.5223,4987085.889,7,0.623787285,0.17870289,0.553056803,0,16.0452002
2017,4,228,562615.3875,4990251.699,4,0.241549863,0.134691265,2.440783125,0.069986435,18.91930078
2017,4,229,521122.7845,4960833.793,6,0.32817662,0.070059623,0.719708563,0,15.76290039
2017,9,230,677512.8942,5119320.993,8,0.098546304,0.355098602,2.482226128,0,5.656850098
2017,2,231,505785.9516,5032115.92,4,0.656569853,0.103136804,0.530177791,0,13.2132002
2017,5,232,250878.6277,4871799.66,22,0.484167319,0.022810535,1.347116766,0,9.828049805
2017,4,233,718226.1199,5098002.396,36,0.03492673,0.311318228,1.556085472,0,9.251169922
2017,1,234,363721.2878,4920150.919,22,0.681756762,0.171806497,0.243029882,0,16.00290039
2017,8,235,397256.0579,5062487.563,6,0.638813874,0.027664755,2.325430899,0.0562155,14.42109961
2017,5,236,303109.3389,4946836.751,13,0.303698725,0.019381762,2.141868566,0,9.895349609
2017,5,237,477350.752,5026663.658,41,0.021812089,0.276195894,0,0.358573,2.238129883
2017,1,238,674324.4464,5170176.535,0,4.209427922,0.137854305,19.07844508,0,16.08840039
2017,8,239,505393.2797,5019037.986,2,0.515061673,0.021210319,3.720555728,0.032601744,11.78040039
2017,9,240,269320.5545,4931821.692,13,0.831306804,0.149656751,0.562411555,0,7.841850098
2017,2,241,710097.8821,5125906.887,48,0.083214526,0.005184882,1.179653059,0,18.79869922
2017,6,242,321957.593,4848126.02,13,0.227582926,0.102195266,0.297684341,0,15.9647998
2017,10,243,278495.0066,4846640.335,9,1.02681238,0.686642935,5.790322942,0,16.58580078
2017,2,244,466691.9116,4942969.78,109,0.212914409,0.117851688,0.72175277,0,9.970370117
2017,4,245,378849.9603,5051634.064,1,0.344858912,0.200707488,2.084804299,0,7.640899902
2017,2,246,387006.4804,5034596.233,6,0.143208999,0.07623846,0.327595346,0,7.888180176
2017,6,247,707653.5351,5086097.11,9,0.211546676,0.057433514,2.147248494,0,11.29140039
2017,8,248,283550.3555,4842295.208,8,3.557901152,0.20929224,6.480262705,0,12.60840039
2017,12,249,484414.0893,5055191.041,13,0.100731255,0.176475202,0.720958247,0,12.3852998
2017,3,250,685192.2377,5077962.587,6,1.036626534,0.234823511,2.828441861,0,18.40309961
2017,2,251,386109.6243,4981727.487,31,0.433384467,0.059679498,1.855126514,0,9.491410156
2017,11,252,577799.3049,4980951.136,4,0.446677457,0.091718455,13.04794305,0,7.682740234
2017,2,253,413994.4575,5072152.867,16,0.539269278,0.204183342,0.841110828,0,13.80559961
2017,1,254,738601.1489,5107270.129,26,0.64427912,0.293738313,0.96711168,0,19.96819922
2017,6,255,511566.398,5045932.437,19,0.201592803,0.453135783,0.433360392,0,14.7317002
2017,12,256,454361.7145,5034429.99,10,0.4469388,0.31077806,0.494714628,0,11.23390039
2017,3,257,538441.8992,5000703.271,0,0.606853458,0.002170967,13.6230246,0.015075228,13.5982002
2017,5,258,309564.0589,4863719.06,4,0.768214613,0.146960912,3.459911373,0.146819256,7.894120117
2017,2,259,340887.129,4892830.657,0,0.327473072,1.216947381,8.495189345,0,8.73719043
2017,9,260,378559.29,4988064.464,37,0.445090334,0.286797512,0.580049209,0,9.765290039
2017,4,261,486732.1244,5007181.298,10,0.461330922,0.108630542,0.000219468,0,8.426669922
2017,1,262,647970.5715,5011443.764,4,5.195458605,0.170433627,5.973415796,0.192231909,10.60159961
2017,10,263,286719.9689,4860659.499,1,0.446962321,0.166305504,9.515366592,0,9.531830078
2017,7,264,656752.0439,5101250.102,8,1.605341183,0.659720186,4.970587157,0,9.090219727
2017,10,265,662147.4292,5173395.867,4,4.229898322,0.036851451,8.332505102,0,16.32690039
2017,9,266,432092.0124,5066599.688,7,0.40525387,0.304347035,0.029683008,0.01226427,15.6842998
2017,12,267,308813.4958,4915291.552,0,9.542661144,0.577626846,15.62261809,0,9.58044043
2017,8,268,633637.7941,5017408.696,5,3.757844268,0.30097896,3.558900779,0.04430178,9.494169922
2017,1,269,570564.1459,5036125.006,7,0.057418326,0.103326885,2.029749678,0,13.9007998
2017,12,270,347343.8892,4991200.966,24,0.657435909,0.523042758,1.976341803,0,5.656850098
2017,8,271,498735.8354,5029543.748,5,0.07714285,0.254986585,3.804732176,0,15.4345
2017,7,272,381573.118,5007726.791,15,0.294839913,0.298256564,0.324416334,0,12.41940039
2017,12,273,251551.1641,4908216.66,23,0.078034368,0.001176179,0.423352831,0.022570764,17.46719922
2017,4,274,280331.9153,4913229.042,2,0.690753205,0.067320738,8.136844411,0,8.36525
2017,6,275,256599.9548,4895507.144,23,1.092170279,0.071038795,1.361847211,0.124848606,10.81590039
2017,8,276,349612.6372,4962257.222,4,2.32092735,0.612389503,10.62098214,0,12.59359961
2017,1,277,693777.3992,5101252.286,11,1.733479334,0.137195461,5.215732542,0,14.9032002
2017,4,278,401115.5643,5077088.238,16,0.421132087,0.008685928,0,2.550011637,0
2017,9,279,368555.6008,5002341.127,17,0.646039685,0.322388428,0.413660737,0,9.592730469
2017,12,280,677187.6344,5054093.73,9,0.335662215,0.161963891,3.984581291,0,24.16280078
2017,7,281,517873.6661,5063465.962,19,0.135293621,0.161227851,0,0.02176056,18.389
2017,5,282,374754.8573,5037412.798,2,0.078025535,0.229738903,4.136366534,0,7.225419922
2017,5,283,663192.5063,5047926.181,18,0.299710063,0.007118093,0.085806045,0.007107003,12.8585
2017,12,284,495263.211,5065782.46,11,0.307025637,0.262277109,0.055365279,0,14.4145
2017,9,285,381376.1896,4914625.905,48,0.359823974,0.514268916,1.275521209,0,15.5757002
2017,8,286,680132.3908,5205701.351,1,5.226193526,0.090792335,7.909351967,0,9.818379883
2017,10,287,549614.3794,5046183.688,8,0.342074156,0.019529437,0.856141177,0,12.0352998
2017,11,288,329567.9243,4851023.4,9,0.121000743,0.294301165,6.974980351,0,12.9302002
2017,2,289,366821.6821,4904440.052,17,0.434443817,0.32079872,0.381627021,0,11.70640039
2017,7,290,600538.7219,5022061.152,3,0.279249192,0.035159012,1.380919842,0,13.91559961
2017,3,291,368101.0985,5036162.41,2,0.22471563,0.20158126,6.415134312,0,5.972560059
2017,1,292,296936.928,4948854.34,18,0.254879823,0.096913712,2.006223655,0,9.966950195
